Tarih,Oda Numarası,Oda Tipi,Personel ID,Temizlik Türü,Giriş Saati,Çıkış Saati
2024-01-04,807,Standart,M015,Mini Bar,11:38,11:43
2024-01-04,860,Standart,P039,Detaylı,11:33,12:16
2024-01-04,860,Standart,M016,Mini Bar,12:06,12:09
2024-01-04,856,Standart,P040,Rutin,11:18,11:35
2024-01-04,856,Standart,M016,Mini Bar,12:14,12:19
2024-01-04,869,Standart,P036,Rutin,10:33,10:39
2024-01-04,869,Standart,M015,Mini Bar,11:48,11:53
2024-01-04,960,Standart,P044,Rutin,10:17,10:29
2024-01-04,960,Standart,M017,Mini Bar,12:25,12:29
2024-01-04,904,Standart,P045,Rutin,10:37,10:48
2024-01-04,904,Standart,M018,Mini Bar,11:27,11:31
2024-01-04,941,Standart,P041,Rutin,11:07,11:14
2024-01-04,941,Standart,M017,Mini Bar,12:34,12:37
2024-01-04,940,Standart,P044,Rutin,10:34,10:39
2024-01-04,940,Standart,M018,Mini Bar,11:49,11:52
2024-01-04,937,Standart,P045,Rutin,10:53,11:02
2024-01-04,937,Standart,M017,Mini Bar,12:42,12:48
2024-01-04,933,Standart,P045,Rutin,11:07,11:23
2024-01-04,933,Standart,M018,Mini Bar,11:57,12:01
2024-01-04,1033,Standart,P048,Detaylı,09:58,10:27
2024-01-04,1033,Standart,M020,Mini Bar,12:51,12:57
2024-01-04,1054,Standart,P047,Rutin,10:10,10:16
2024-01-04,1054,Standart,M020,Mini Bar,13:02,13:08
2024-01-04,1046,Standart,P050,Rutin,11:19,11:25
2024-01-04,1046,Standart,M020,Mini Bar,13:13,13:17
2024-01-04,1035,Standart,P049,Rutin,11:22,11:26
2024-01-04,1035,Standart,M020,Mini Bar,13:22,13:28
2024-01-04,1062,Standart,P050,Rutin,11:30,11:41
2024-01-04,1062,Standart,M019,Mini Bar,12:04,12:10
2024-01-04,1055,Standart,P046,Rutin,10:22,10:33
2024-01-04,1055,Standart,M020,Mini Bar,13:33,13:37
2024-01-04,1120,Suit,P054,Rutin,10:46,10:59
2024-01-04,1120,Suit,M022,Mini Bar,12:16,12:19
2024-01-04,1113,Suit,P052,Rutin,10:15,10:31
2024-01-04,1113,Suit,M022,Mini Bar,12:24,12:27
2024-01-04,1134,Suit,P054,Rutin,11:04,11:17
2024-01-04,1134,Suit,M021,Mini Bar,12:07,12:12
2024-01-04,1138,Suit,P051,Rutin,10:56,11:03
2024-01-04,1138,Suit,M022,Mini Bar,12:32,12:37
2024-01-04,1201,Suit,P058,Rutin,10:45,10:58
2024-01-04,1201,Suit,M023,Mini Bar,11:44,11:47
2024-01-04,1207,Suit,P060,Rutin,10:34,10:45
2024-01-04,1207,Suit,M023,Mini Bar,11:52,11:56
2024-01-04,1243,Suit,P060,Rutin,10:51,11:02
2024-01-04,1243,Suit,M023,Mini Bar,12:01,12:06
2024-01-04,1243,Suit,A010,Arıza,17:36,18:00
2024-01-04,1211,Suit,P058,Rutin,11:03,11:15
2024-01-04,1211,Suit,M023,Mini Bar,12:11,12:16
2024-01-04,1316,Suit,P061,Rutin,11:03,11:15
2024-01-04,1316,Suit,M026,Mini Bar,12:26,12:32
2024-01-04,1334,Suit,P062,Rutin,10:25,10:35
2024-01-04,1334,Suit,M025,Mini Bar,12:05,12:09
2024-01-04,1322,Suit,P064,Rutin,08:38,08:54
2024-01-04,1322,Suit,M026,Mini Bar,12:37,12:43
2024-01-04,1301,Suit,P061,Detaylı,11:20,12:06
2024-01-04,1301,Suit,M026,Mini Bar,12:48,12:54
2024-01-04,1405,Suit,P066,Rutin,09:26,09:34
2024-01-04,1405,Suit,M027,Mini Bar,12:17,12:21
2024-01-04,1401,Suit,P069,Rutin,09:09,09:16
2024-01-04,1401,Suit,M027,Mini Bar,12:26,12:30
2024-01-04,1422,Suit,P070,Rutin,11:06,11:18
2024-01-04,1422,Suit,M027,Mini Bar,12:35,12:38
2024-01-04,1437,Suit,P067,Rutin,11:25,11:35
2024-01-04,1437,Suit,M027,Mini Bar,12:43,12:47
2024-01-04,1524,Lüx Suit,P074,Detaylı,08:14,09:35
2024-01-04,1524,Lüx Suit,M029,Mini Bar,12:25,12:29
2024-01-04,1501,Lüx Suit,P072,Rutin,09:09,09:27
2024-01-04,1501,Lüx Suit,M029,Mini Bar,12:34,12:39
2024-01-04,1606,Lüx Suit,P079,Rutin,09:31,09:47
2024-01-04,1606,Lüx Suit,M030,Mini Bar,12:30,12:35
2024-01-04,1602,Lüx Suit,P079,Rutin,09:52,10:11
2024-01-04,1602,Lüx Suit,M030,Mini Bar,12:40,12:45
2024-01-04,1713,Lüx Suit,P082,Rutin,10:40,11:03
2024-01-04,1713,Lüx Suit,M031,Mini Bar,12:27,12:30
2024-01-04,1707,Lüx Suit,P083,Rutin,09:04,09:15
2024-01-04,1707,Lüx Suit,M031,Mini Bar,12:35,12:38
2024-01-04,1805,Lüx Suit,P090,Rutin,10:53,11:13
2024-01-04,1805,Lüx Suit,M032,Mini Bar,11:54,11:58
2024-01-04,1802,Lüx Suit,P088,Rutin,09:55,10:16
2024-01-04,1802,Lüx Suit,M032,Mini Bar,12:03,12:07
2024-01-05,121,Standart,P001,Rutin,09:48,10:00
2024-01-05,121,Standart,M001,Mini Bar,12:31,12:37
2024-01-05,161,Standart,P004,Rutin,11:42,11:58
2024-01-05,161,Standart,M001,Mini Bar,12:42,12:47
2024-01-05,152,Standart,P004,Rutin,12:03,12:12
2024-01-05,152,Standart,M002,Mini Bar,13:04,13:08
2024-01-05,226,Standart,P008,Rutin,12:05,12:10
2024-01-05,226,Standart,M004,Mini Bar,12:32,12:35
2024-01-05,206,Standart,P010,Rutin,11:44,12:03
2024-01-05,206,Standart,M004,Mini Bar,12:40,12:45
2024-01-05,239,Standart,P009,Rutin,10:47,10:52
2024-01-05,239,Standart,M004,Mini Bar,12:50,12:54
2024-01-05,317,Standart,P013,Rutin,10:44,10:52
2024-01-05,317,Standart,M005,Mini Bar,12:46,12:52
2024-01-05,306,Standart,P013,Rutin,10:57,11:05
2024-01-05,306,Standart,M006,Mini Bar,12:36,12:39
2024-01-05,364,Standart,P011,Rutin,10:56,11:00
2024-01-05,364,Standart,M005,Mini Bar,12:57,13:03
2024-01-05,436,Standart,P019,Rutin,11:28,11:37
2024-01-05,436,Standart,M008,Mini Bar,12:44,12:50
2024-01-05,431,Standart,P016,Detaylı,10:32,11:15
2024-01-05,431,Standart,M007,Mini Bar,13:19,13:23
2024-01-05,464,Standart,P019,Rutin,11:42,11:54
2024-01-05,464,Standart,M008,Mini Bar,12:55,13:00
2024-01-05,510,Standart,P021,Rutin,10:04,10:12
2024-01-05,510,Standart,M010,Mini Bar,12:44,12:48
2024-01-05,519,Standart,P023,Rutin,11:18,11:35
2024-01-05,519,Standart,M010,Mini Bar,12:53,12:58
2024-01-05,525,Standart,P022,Rutin,12:43,12:52
2024-01-05,525,Standart,M010,Mini Bar,13:03,13:06
2024-01-05,631,Standart,P026,Rutin,11:33,11:40
2024-01-05,631,Standart,M012,Mini Bar,13:14,13:18
2024-01-05,629,Standart,P027,Rutin,11:43,11:48
2024-01-05,629,Standart,M011,Mini Bar,12:38,12:43
2024-01-05,613,Standart,P027,Rutin,11:53,12:02
2024-01-05,613,Standart,M012,Mini Bar,13:23,13:27
2024-01-05,704,Standart,P033,Rutin,12:29,12:41
2024-01-05,704,Standart,M013,Mini Bar,13:10,13:13
2024-01-05,740,Standart,P035,Rutin,11:47,12:03
2024-01-05,740,Standart,M013,Mini Bar,13:18,13:21
2024-01-05,716,Standart,P033,Rutin,12:46,12:54
2024-01-05,716,Standart,M014,Mini Bar,11:45,11:49
2024-01-05,856,Standart,P037,Rutin,11:15,11:23
2024-01-05,856,Standart,M016,Mini Bar,12:24,12:27
2024-01-05,826,Standart,P038,Rutin,11:20,11:31
2024-01-05,826,Standart,M015,Mini Bar,11:58,12:02
2024-01-05,840,Standart,P038,Rutin,11:36,11:50
2024-01-05,840,Standart,M015,Mini Bar,12:07,12:11
2024-01-05,930,Standart,P045,Rutin,11:28,11:40
2024-01-05,930,Standart,M017,Mini Bar,12:53,12:56
2024-01-05,951,Standart,P044,Rutin,10:44,10:58
2024-01-05,951,Standart,M017,Mini Bar,13:01,13:05
2024-01-05,946,Standart,P045,Rutin,11:45,11:52
2024-01-05,946,Standart,M018,Mini Bar,12:06,12:11
2024-01-05,1060,Standart,P046,Rutin,10:38,10:45
2024-01-05,1060,Standart,M020,Mini Bar,13:42,13:45
2024-01-05,1052,Standart,P049,Rutin,11:31,11:36
2024-01-05,1052,Standart,M019,Mini Bar,12:15,12:19
2024-01-05,1013,Standart,P049,Rutin,11:41,11:47
2024-01-05,1013,Standart,M019,Mini Bar,12:24,12:30
2024-01-05,1102,Suit,P053,Rutin,11:10,11:25
2024-01-05,1102,Suit,M021,Mini Bar,12:17,12:23
2024-01-05,1104,Suit,P055,Rutin,08:07,08:24
2024-01-05,1104,Suit,M022,Mini Bar,12:42,12:46
2024-01-05,1217,Suit,P058,Rutin,11:20,11:32
2024-01-05,1217,Suit,M023,Mini Bar,12:21,12:26
2024-01-05,1210,Suit,P060,Rutin,11:07,11:19
2024-01-05,1210,Suit,M023,Mini Bar,12:31,12:34
2024-01-05,1312,Suit,P065,Rutin,10:35,10:42
2024-01-05,1312,Suit,M025,Mini Bar,12:14,12:19
2024-01-05,1326,Suit,P062,Rutin,10:40,10:50
2024-01-05,1326,Suit,M025,Mini Bar,12:24,12:28
2024-01-05,1441,Suit,P067,Rutin,11:40,11:54
2024-01-05,1441,Suit,M028,Mini Bar,10:40,10:44
2024-01-05,1422,Suit,P066,Rutin,09:39,09:47
2024-01-05,1422,Suit,M027,Mini Bar,12:52,12:55
2024-01-05,1515,Lüx Suit,P075,Rutin,10:35,10:56
2024-01-05,1515,Lüx Suit,M029,Mini Bar,12:44,12:49
2024-01-05,1605,Lüx Suit,P076,Rutin,09:18,09:40
2024-01-05,1605,Lüx Suit,M030,Mini Bar,12:50,12:55
2024-01-05,1703,Lüx Suit,P084,Rutin,08:23,08:42
2024-01-05,1703,Lüx Suit,M031,Mini Bar,12:43,12:49
2024-01-05,1815,Lüx Suit,P090,Rutin,11:18,11:34
2024-01-05,1815,Lüx Suit,M032,Mini Bar,12:12,12:16
2024-01-06,139,Standart,P002,Rutin,12:15,12:23
2024-01-06,139,Standart,M001,Mini Bar,12:52,12:55
2024-01-06,113,Standart,P002,Rutin,12:28,12:34
2024-01-06,113,Standart,M001,Mini Bar,13:00,13:06
2024-01-06,161,Standart,P004,Rutin,12:17,12:25
2024-01-06,161,Standart,M002,Mini Bar,13:13,13:16
2024-01-06,102,Standart,P003,Rutin,11:34,11:38
2024-01-06,102,Standart,M001,Mini Bar,13:11,13:16
2024-01-06,157,Standart,P002,Rutin,12:39,12:49
2024-01-06,157,Standart,M002,Mini Bar,13:21,13:24
2024-01-06,233,Standart,P008,Rutin,12:15,12:22
2024-01-06,233,Standart,M003,Mini Bar,12:52,12:58
2024-01-06,247,Standart,P008,Rutin,12:27,12:31
2024-01-06,247,Standart,M004,Mini Bar,12:59,13:05
2024-01-06,251,Standart,P008,Rutin,12:36,12:40
2024-01-06,251,Standart,M004,Mini Bar,13:10,13:14
2024-01-06,224,Standart,P009,Rutin,10:57,11:08
2024-01-06,224,Standart,M004,Mini Bar,13:19,13:23
2024-01-06,212,Standart,P007,Rutin,11:37,11:51
2024-01-06,212,Standart,M004,Mini Bar,13:28,13:34
2024-01-06,366,Standart,P011,Rutin,11:05,11:15
2024-01-06,366,Standart,M005,Mini Bar,13:08,13:12
2024-01-06,338,Standart,P011,Rutin,11:20,11:24
2024-01-06,338,Standart,M005,Mini Bar,13:17,13:20
2024-01-06,353,Standart,P015,Rutin,11:07,11:17
2024-01-06,353,Standart,M005,Mini Bar,13:25,13:30
2024-01-06,339,Standart,P015,Rutin,11:22,11:25
2024-01-06,339,Standart,M005,Mini Bar,13:35,13:41
2024-01-06,330,Standart,P013,Rutin,11:10,11:25
2024-01-06,330,Standart,M005,Mini Bar,13:46,13:50
2024-01-06,418,Standart,P017,Rutin,12:40,12:56
2024-01-06,418,Standart,M008,Mini Bar,13:05,13:09
2024-01-06,407,Standart,P017,Rutin,13:01,13:11
2024-01-06,407,Standart,M007,Mini Bar,13:28,13:31
2024-01-06,426,Standart,P019,Rutin,11:59,12:07
2024-01-06,426,Standart,M007,Mini Bar,13:36,13:40
2024-01-06,449,Standart,P019,Rutin,12:12,12:22
2024-01-06,449,Standart,M007,Mini Bar,13:45,13:49
2024-01-06,462,Standart,P017,Rutin,13:16,13:36
2024-01-06,462,Standart,M008,Mini Bar,13:14,13:20
2024-01-06,527,Standart,P023,Rutin,11:40,11:59
2024-01-06,527,Standart,M009,Mini Bar,12:21,12:27
2024-01-06,553,Standart,P023,Rutin,12:04,12:12
2024-01-06,553,Standart,M010,Mini Bar,13:11,13:16
2024-01-06,570,Standart,P023,Rutin,12:17,12:31
2024-01-06,570,Standart,M010,Mini Bar,13:21,13:26
2024-01-06,564,Standart,P022,Rutin,12:57,13:10
2024-01-06,564,Standart,M009,Mini Bar,12:32,12:38
2024-01-06,550,Standart,P025,Rutin,11:34,11:42
2024-01-06,550,Standart,M010,Mini Bar,13:31,13:36
2024-01-06,607,Standart,P027,Rutin,12:07,12:14
2024-01-06,607,Standart,M012,Mini Bar,13:32,13:38
2024-01-06,631,Standart,P028,Rutin,11:20,11:26
2024-01-06,631,Standart,M011,Mini Bar,12:48,12:53
2024-01-06,662,Standart,P028,Rutin,11:31,11:36
2024-01-06,662,Standart,M011,Mini Bar,12:58,13:04
2024-01-06,610,Standart,P030,Rutin,11:49,11:54
2024-01-06,610,Standart,M011,Mini Bar,13:09,13:14
2024-01-06,656,Standart,P030,Rutin,11:59,12:07
2024-01-06,656,Standart,M011,Mini Bar,13:19,13:23
2024-01-06,656,Standart,A002,Arıza,08:36,09:05
2024-01-06,705,Standart,P032,Rutin,11:07,11:25
2024-01-06,705,Standart,M013,Mini Bar,13:26,13:30
2024-01-06,718,Standart,P033,Rutin,12:59,13:05
2024-01-06,718,Standart,M013,Mini Bar,13:35,13:41
2024-01-06,707,Standart,P032,Rutin,11:30,11:42
2024-01-06,707,Standart,M014,Mini Bar,11:54,11:58
2024-01-06,764,Standart,P031,Rutin,09:23,09:32
2024-01-06,764,Standart,M014,Mini Bar,12:03,12:09
2024-01-06,754,Standart,P031,Rutin,09:37,09:44
2024-01-06,754,Standart,M013,Mini Bar,13:46,13:51
2024-01-06,809,Standart,P036,Rutin,10:44,10:49
2024-01-06,809,Standart,M015,Mini Bar,12:16,12:21
2024-01-06,802,Standart,P040,Rutin,11:40,11:58
2024-01-06,802,Standart,M015,Mini Bar,12:26,12:30
2024-01-06,858,Standart,P040,Rutin,12:03,12:16
2024-01-06,858,Standart,M015,Mini Bar,12:35,12:41
2024-01-06,868,Standart,P036,Rutin,10:54,10:58
2024-01-06,868,Standart,M016,Mini Bar,12:32,12:36
2024-01-06,838,Standart,P039,Rutin,12:21,12:27
2024-01-06,838,Standart,M015,Mini Bar,12:46,12:50
2024-01-06,913,Standart,P041,Rutin,11:19,11:35
2024-01-06,913,Standart,M017,Mini Bar,13:10,13:13
2024-01-06,959,Standart,P041,Rutin,11:40,11:46
2024-01-06,959,Standart,M017,Mini Bar,13:18,13:24
2024-01-06,921,Standart,P041,Rutin,11:51,12:01
2024-01-06,921,Standart,M018,Mini Bar,12:16,12:19
2024-01-06,902,Standart,P044,Rutin,11:03,11:18
2024-01-06,902,Standart,M017,Mini Bar,13:29,13:35
2024-01-06,920,Standart,P044,Rutin,11:23,11:35
2024-01-06,920,Standart,M018,Mini Bar,12:24,12:30
2024-01-06,1069,Standart,P049,Rutin,11:52,12:02
2024-01-06,1069,Standart,M019,Mini Bar,12:35,12:40
2024-01-06,1070,Standart,P046,Rutin,10:50,11:01
2024-01-06,1070,Standart,M019,Mini Bar,12:45,12:51
2024-01-06,1038,Standart,P048,Rutin,10:32,10:37
2024-01-06,1038,Standart,M019,Mini Bar,12:56,13:01
2024-01-06,1065,Standart,P048,Rutin,10:39,10:44
2024-01-06,1065,Standart,M019,Mini Bar,13:06,13:09
2024-01-06,1053,Standart,P048,Rutin,10:49,10:56
2024-01-06,1053,Standart,M019,Mini Bar,13:14,13:20
2024-01-06,1116,Suit,P054,Rutin,11:22,11:35
2024-01-06,1116,Suit,M021,Mini Bar,12:28,12:34
2024-01-06,1130,Suit,P054,Rutin,11:40,11:51
2024-01-06,1130,Suit,M021,Mini Bar,12:39,12:44
2024-01-06,1133,Suit,P054,Rutin,11:56,12:08
2024-01-06,1133,Suit,M021,Mini Bar,12:49,12:53
2024-01-06,1147,Suit,P055,Rutin,10:08,10:21
2024-01-06,1147,Suit,M021,Mini Bar,12:58,13:04
2024-01-06,1240,Suit,P057,Rutin,09:30,09:40
2024-01-06,1240,Suit,M023,Mini Bar,12:39,12:45
2024-01-06,1223,Suit,P057,Detaylı,10:03,10:41
2024-01-06,1223,Suit,M023,Mini Bar,12:50,12:53
2024-01-06,1236,Suit,P060,Rutin,11:24,11:39
2024-01-06,1236,Suit,M024,Mini Bar,12:17,12:23
2024-01-06,1229,Suit,P056,Rutin,10:45,10:56
2024-01-06,1229,Suit,M024,Mini Bar,12:28,12:31
2024-01-06,1333,Suit,P061,Rutin,12:11,12:23
2024-01-06,1333,Suit,M026,Mini Bar,12:59,13:02
2024-01-06,1334,Suit,P063,Rutin,11:02,11:15
2024-01-06,1334,Suit,M026,Mini Bar,13:07,13:10
2024-01-06,1302,Suit,P062,Rutin,10:55,11:09
2024-01-06,1302,Suit,M025,Mini Bar,12:33,12:36
2024-01-06,1318,Suit,P062,Rutin,11:14,11:24
2024-01-06,1318,Suit,M026,Mini Bar,13:15,13:19
2024-01-06,1439,Suit,P066,Rutin,09:52,10:00
2024-01-06,1439,Suit,M028,Mini Bar,10:49,10:55
2024-01-06,1424,Suit,P067,Rutin,11:59,12:10
2024-01-06,1424,Suit,M028,Mini Bar,11:00,11:04
2024-01-06,1406,Suit,P066,Rutin,10:05,10:13
2024-01-06,1406,Suit,M028,Mini Bar,11:15,11:20
2024-01-06,1409,Suit,P067,Rutin,12:15,12:27
2024-01-06,1409,Suit,M027,Mini Bar,13:00,13:03
2024-01-06,1504,Lüx Suit,P072,Rutin,09:32,09:52
2024-01-06,1504,Lüx Suit,M029,Mini Bar,12:54,12:59
2024-01-06,1521,Lüx Suit,P075,Rutin,11:01,11:21
2024-01-06,1521,Lüx Suit,M029,Mini Bar,13:04,13:08
2024-01-06,1625,Lüx Suit,P079,Rutin,10:16,10:34
2024-01-06,1625,Lüx Suit,M030,Mini Bar,13:00,13:03
2024-01-06,1609,Lüx Suit,P077,Rutin,08:45,08:59
2024-01-06,1609,Lüx Suit,M030,Mini Bar,13:08,13:12
2024-01-06,1712,Lüx Suit,P082,Rutin,11:08,11:26
2024-01-06,1712,Lüx Suit,M031,Mini Bar,12:54,12:57
2024-01-06,1703,Lüx Suit,P084,Rutin,10:27,10:53
2024-01-06,1703,Lüx Suit,M031,Mini Bar,13:02,13:07
2024-01-06,1813,Lüx Suit,P090,Rutin,11:39,11:58
2024-01-06,1813,Lüx Suit,M032,Mini Bar,12:21,12:27
2024-01-06,1815,Lüx Suit,P090,Detaylı,12:03,12:55
2024-01-06,1815,Lüx Suit,M032,Mini Bar,12:32,12:38
2024-01-07,103,Standart,P004,Rutin,12:30,12:50
2024-01-07,103,Standart,M002,Mini Bar,13:29,13:32
2024-01-07,114,Standart,P002,Rutin,12:54,13:10
2024-01-07,114,Standart,M001,Mini Bar,13:21,13:27
2024-01-07,157,Standart,P003,Rutin,11:43,11:52
2024-01-07,157,Standart,M002,Mini Bar,13:37,13:43
2024-01-07,108,Standart,P004,Rutin,12:55,13:03
2024-01-07,108,Standart,M001,Mini Bar,13:32,13:35
2024-01-07,108,Standart,A005,Arıza,18:59,19:55
2024-01-07,216,Standart,P009,Rutin,11:13,11:26
2024-01-07,216,Standart,M004,Mini Bar,13:39,13:45
2024-01-07,245,Standart,P007,Rutin,11:56,12:13
2024-01-07,245,Standart,M003,Mini Bar,13:03,13:06
2024-01-07,225,Standart,P007,Rutin,12:18,12:32
2024-01-07,225,Standart,M004,Mini Bar,13:50,13:54
2024-01-07,211,Standart,P010,Rutin,12:08,12:26
2024-01-07,211,Standart,M004,Mini Bar,13:59,14:05
2024-01-07,302,Standart,P015,Rutin,11:30,11:33
2024-01-07,302,Standart,M005,Mini Bar,13:55,13:58
2024-01-07,365,Standart,P015,Rutin,11:38,11:41
2024-01-07,365,Standart,M006,Mini Bar,12:44,12:49
2024-01-07,345,Standart,P011,Rutin,11:29,11:38
2024-01-07,345,Standart,M006,Mini Bar,12:54,12:59
2024-01-07,329,Standart,P015,Rutin,11:46,11:52
2024-01-07,329,Standart,M005,Mini Bar,14:03,14:07
2024-01-07,446,Standart,P019,Rutin,12:27,12:31
2024-01-07,446,Standart,M008,Mini Bar,13:25,13:29
2024-01-07,419,Standart,P018,Rutin,10:29,10:45
2024-01-07,419,Standart,M008,Mini Bar,13:34,13:40
2024-01-07,449,Standart,P019,Rutin,12:36,12:43
2024-01-07,449,Standart,M007,Mini Bar,13:54,13:58
2024-01-07,409,Standart,P016,Rutin,11:20,11:27
2024-01-07,409,Standart,M007,Mini Bar,14:03,14:08
2024-01-07,553,Standart,P025,Rutin,11:47,11:55
2024-01-07,553,Standart,M010,Mini Bar,13:41,13:44
2024-01-07,518,Standart,P025,Rutin,12:00,12:13
2024-01-07,518,Standart,M009,Mini Bar,12:43,12:48
2024-01-07,542,Standart,P023,Rutin,12:36,12:56
2024-01-07,542,Standart,M010,Mini Bar,13:49,13:55
2024-01-07,524,Standart,P025,Rutin,12:18,12:22
2024-01-07,524,Standart,M009,Mini Bar,12:53,12:58
2024-01-07,648,Standart,P026,Rutin,11:45,11:57
2024-01-07,648,Standart,M011,Mini Bar,13:28,13:33
2024-01-07,626,Standart,P026,Rutin,12:02,12:08
2024-01-07,626,Standart,M011,Mini Bar,13:38,13:44
2024-01-07,605,Standart,P030,Rutin,12:12,12:18
2024-01-07,605,Standart,M012,Mini Bar,13:43,13:47
2024-01-07,601,Standart,P030,Rutin,12:23,12:33
2024-01-07,601,Standart,M011,Mini Bar,13:49,13:55
2024-01-07,752,Standart,P034,Rutin,09:13,09:20
2024-01-07,752,Standart,M013,Mini Bar,13:56,13:59
2024-01-07,743,Standart,P034,Rutin,10:20,10:27
2024-01-07,743,Standart,M014,Mini Bar,12:14,12:17
2024-01-07,750,Standart,P033,Rutin,13:10,13:19
2024-01-07,750,Standart,M014,Mini Bar,12:22,12:25
2024-01-07,754,Standart,P034,Rutin,10:32,10:39
2024-01-07,754,Standart,M014,Mini Bar,12:30,12:35
2024-01-07,813,Standart,P038,Rutin,11:55,12:08
2024-01-07,813,Standart,M016,Mini Bar,12:41,12:45
2024-01-07,865,Standart,P038,Rutin,12:13,12:25
2024-01-07,865,Standart,M015,Mini Bar,12:55,13:00
2024-01-07,869,Standart,P036,Rutin,11:03,11:09
2024-01-07,869,Standart,M016,Mini Bar,12:50,12:56
2024-01-07,836,Standart,P037,Rutin,11:28,11:42
2024-01-07,836,Standart,M015,Mini Bar,13:05,13:11
2024-01-07,901,Standart,P044,Rutin,11:40,11:55
2024-01-07,901,Standart,M017,Mini Bar,13:40,13:44
2024-01-07,918,Standart,P045,Rutin,11:57,12:02
2024-01-07,918,Standart,M017,Mini Bar,13:49,13:52
2024-01-07,926,Standart,P045,Rutin,12:07,12:14
2024-01-07,926,Standart,M018,Mini Bar,12:35,12:40
2024-01-07,930,Standart,P045,Detaylı,12:19,12:46
2024-01-07,930,Standart,M017,Mini Bar,13:57,14:02
2024-01-07,1046,Standart,P050,Detaylı,11:46,12:16
2024-01-07,1046,Standart,M019,Mini Bar,13:25,13:30
2024-01-07,1005,Standart,P047,Rutin,10:33,10:38
2024-01-07,1005,Standart,M019,Mini Bar,13:35,13:40
2024-01-07,1061,Standart,P050,Rutin,12:21,12:36
2024-01-07,1061,Standart,M020,Mini Bar,13:50,13:53
2024-01-07,1009,Standart,P048,Rutin,11:01,11:09
2024-01-07,1009,Standart,M019,Mini Bar,13:45,13:49
2024-01-07,1114,Suit,P054,Rutin,12:13,12:26
2024-01-07,1114,Suit,M022,Mini Bar,12:51,12:56
2024-01-07,1122,Suit,P052,Rutin,10:39,10:53
2024-01-07,1122,Suit,M021,Mini Bar,13:09,13:15
2024-01-07,1120,Suit,P054,Rutin,12:31,12:44
2024-01-07,1120,Suit,M022,Mini Bar,13:01,13:07
2024-01-07,1233,Suit,P058,Rutin,11:37,11:53
2024-01-07,1233,Suit,M023,Mini Bar,12:58,13:04
2024-01-07,1220,Suit,P056,Rutin,11:01,11:14
2024-01-07,1220,Suit,M023,Mini Bar,13:09,13:12
2024-01-07,1210,Suit,P056,Rutin,11:19,11:30
2024-01-07,1210,Suit,M023,Mini Bar,13:17,13:21
2024-01-07,1333,Suit,P064,Rutin,09:18,09:33
2024-01-07,1333,Suit,M026,Mini Bar,13:24,13:27
2024-01-07,1331,Suit,P062,Rutin,11:29,11:41
2024-01-07,1331,Suit,M025,Mini Bar,12:41,12:47
2024-01-07,1335,Suit,P062,Detaylı,11:46,12:25
2024-01-07,1335,Suit,M025,Mini Bar,12:52,12:55
2024-01-07,1430,Suit,P066,Rutin,10:30,10:40
2024-01-07,1430,Suit,M027,Mini Bar,13:08,13:12
2024-01-07,1414,Suit,P070,Rutin,11:23,11:34
2024-01-07,1414,Suit,M028,Mini Bar,11:53,11:57
2024-01-07,1429,Suit,P070,Rutin,11:39,11:49
2024-01-07,1429,Suit,M028,Mini Bar,12:02,12:05
2024-01-07,1504,Lüx Suit,P072,Detaylı,09:57,10:45
2024-01-07,1504,Lüx Suit,M029,Mini Bar,13:13,13:19
2024-01-07,1618,Lüx Suit,P078,Rutin,10:16,10:29
2024-01-07,1618,Lüx Suit,M030,Mini Bar,13:17,13:22
2024-01-07,1708,Lüx Suit,P082,Rutin,11:31,11:50
2024-01-07,1708,Lüx Suit,M031,Mini Bar,13:12,13:15
2024-01-07,1820,Lüx Suit,P088,Rutin,10:21,10:37
2024-01-07,1820,Lüx Suit,M032,Mini Bar,12:43,12:47
2024-01-08,114,Standart,P002,Rutin,13:15,13:25
2024-01-08,114,Standart,M002,Mini Bar,13:48,13:53
2024-01-08,126,Standart,P004,Rutin,13:08,13:28
2024-01-08,126,Standart,M002,Mini Bar,13:58,14:03
2024-01-08,159,Standart,P004,Rutin,13:33,13:45
2024-01-08,159,Standart,M001,Mini Bar,13:40,13:45
2024-01-08,143,Standart,P005,Rutin,11:32,11:44
2024-01-08,143,Standart,M001,Mini Bar,13:50,13:56
2024-01-08,220,Standart,P010,Rutin,12:31,12:47
2024-01-08,220,Standart,M004,Mini Bar,14:10,14:14
2024-01-08,252,Standart,P009,Rutin,11:31,11:43
2024-01-08,252,Standart,M003,Mini Bar,13:11,13:17
2024-01-08,245,Standart,P008,Detaylı,12:45,13:10
2024-01-08,245,Standart,M004,Mini Bar,14:19,14:25
2024-01-08,244,Standart,P010,Rutin,12:52,13:07
2024-01-08,244,Standart,M003,Mini Bar,13:22,13:27
2024-01-08,327,Standart,P012,Rutin,10:42,10:53
2024-01-08,327,Standart,M006,Mini Bar,13:04,13:10
2024-01-08,329,Standart,P015,Rutin,11:57,12:02
2024-01-08,329,Standart,M005,Mini Bar,14:12,14:18
2024-01-08,322,Standart,P013,Rutin,11:30,11:43
2024-01-08,322,Standart,M005,Mini Bar,14:23,14:27
2024-01-08,317,Standart,P015,Rutin,12:07,12:13
2024-01-08,317,Standart,M005,Mini Bar,14:32,14:38
2024-01-08,404,Standart,P017,Rutin,13:41,13:49
